Path,label
./new_dataset/train/1662.bmp,1
./new_dataset/train/1663.bmp,1
./new_dataset/train/1664.bmp,1
./new_dataset/train/1665.bmp,1
./new_dataset/train/1666.bmp,0
./new_dataset/train/1667.bmp,0
./new_dataset/train/1668.bmp,1
./new_dataset/train/1669.bmp,0
./new_dataset/train/1670.bmp,1
./new_dataset/train/1671.bmp,1
./new_dataset/train/1672.bmp,1
./new_dataset/train/1673.bmp,0
./new_dataset/train/1674.bmp,0
./new_dataset/train/1675.bmp,0
./new_dataset/train/1676.bmp,0
./new_dataset/train/1677.bmp,0
./new_dataset/train/1678.bmp,1
./new_dataset/train/1679.bmp,0
./new_dataset/train/1680.bmp,1
./new_dataset/train/1681.bmp,1
./new_dataset/train/1682.bmp,0
./new_dataset/train/1683.bmp,1
./new_dataset/train/1684.bmp,1
./new_dataset/train/1685.bmp,1
./new_dataset/train/1686.bmp,0
./new_dataset/train/1687.bmp,0
./new_dataset/train/1688.bmp,0
./new_dataset/train/1689.bmp,0
./new_dataset/train/1690.bmp,1
./new_dataset/train/1691.bmp,1
./new_dataset/train/1692.bmp,1
./new_dataset/train/1693.bmp,0
./new_dataset/train/1694.bmp,1
./new_dataset/train/1695.bmp,1
./new_dataset/train/1696.bmp,1
./new_dataset/train/1697.bmp,1
./new_dataset/train/1698.bmp,0
./new_dataset/train/1699.bmp,1
./new_dataset/train/1700.bmp,0
./new_dataset/train/1701.bmp,0
./new_dataset/train/1702.bmp,1
./new_dataset/train/1703.bmp,1
./new_dataset/train/1704.bmp,0
./new_dataset/train/1705.bmp,1
./new_dataset/train/1706.bmp,1
./new_dataset/train/1707.bmp,1
./new_dataset/train/1708.bmp,1
./new_dataset/train/1709.bmp,0
./new_dataset/train/1710.bmp,1
./new_dataset/train/1711.bmp,0
./new_dataset/train/1712.bmp,1
./new_dataset/train/1713.bmp,1
./new_dataset/train/1714.bmp,1
./new_dataset/train/1715.bmp,0
./new_dataset/train/1716.bmp,1
./new_dataset/train/1717.bmp,1
./new_dataset/train/1718.bmp,1
./new_dataset/train/1719.bmp,1
./new_dataset/train/1720.bmp,1
./new_dataset/train/1721.bmp,0
./new_dataset/train/1722.bmp,0
./new_dataset/train/1723.bmp,1
./new_dataset/train/1724.bmp,1
./new_dataset/train/1725.bmp,1
./new_dataset/train/1726.bmp,1
./new_dataset/train/1727.bmp,0
./new_dataset/train/1728.bmp,1
./new_dataset/train/1729.bmp,0
./new_dataset/train/1730.bmp,1
./new_dataset/train/1731.bmp,0
./new_dataset/train/1732.bmp,1
./new_dataset/train/1733.bmp,1
./new_dataset/train/1734.bmp,1
./new_dataset/train/1735.bmp,1
./new_dataset/train/1736.bmp,0
./new_dataset/train/1737.bmp,1
./new_dataset/train/1738.bmp,1
./new_dataset/train/1739.bmp,1
./new_dataset/train/1740.bmp,0
./new_dataset/train/1741.bmp,0
./new_dataset/train/1742.bmp,0
./new_dataset/train/1743.bmp,1
./new_dataset/train/1744.bmp,1
./new_dataset/train/1745.bmp,1
./new_dataset/train/1746.bmp,1
./new_dataset/train/1747.bmp,0
./new_dataset/train/1748.bmp,0
./new_dataset/train/1749.bmp,1
./new_dataset/train/1750.bmp,1
./new_dataset/train/1751.bmp,1
./new_dataset/train/1752.bmp,0
./new_dataset/train/1753.bmp,1
./new_dataset/train/1754.bmp,1
./new_dataset/train/1755.bmp,1
./new_dataset/train/1756.bmp,1
./new_dataset/train/1757.bmp,1
./new_dataset/train/1758.bmp,1
./new_dataset/train/1759.bmp,1
./new_dataset/train/1760.bmp,1
./new_dataset/train/1761.bmp,0
./new_dataset/train/1762.bmp,1
./new_dataset/train/1763.bmp,1
./new_dataset/train/1764.bmp,1
./new_dataset/train/1765.bmp,0
./new_dataset/train/1766.bmp,1
./new_dataset/train/1767.bmp,1
./new_dataset/train/1768.bmp,1
./new_dataset/train/1769.bmp,0
./new_dataset/train/1770.bmp,0
./new_dataset/train/1771.bmp,0
./new_dataset/train/1772.bmp,1
./new_dataset/train/1773.bmp,1
./new_dataset/train/1774.bmp,1
./new_dataset/train/1775.bmp,1
./new_dataset/train/1776.bmp,0
./new_dataset/train/1777.bmp,1
./new_dataset/train/1778.bmp,1
./new_dataset/train/1779.bmp,1
./new_dataset/train/1780.bmp,1
./new_dataset/train/1781.bmp,1
./new_dataset/train/1782.bmp,0
./new_dataset/train/1783.bmp,0
./new_dataset/train/1784.bmp,1
./new_dataset/train/1785.bmp,0
./new_dataset/train/1786.bmp,1
./new_dataset/train/1787.bmp,1
./new_dataset/train/1788.bmp,1
./new_dataset/train/1789.bmp,0
./new_dataset/train/1790.bmp,0
./new_dataset/train/1791.bmp,1
./new_dataset/train/1792.bmp,0
./new_dataset/train/1793.bmp,1
./new_dataset/train/1794.bmp,1
./new_dataset/train/1795.bmp,0
./new_dataset/train/1796.bmp,1
./new_dataset/train/1797.bmp,1
./new_dataset/train/1798.bmp,1
./new_dataset/train/1799.bmp,1
./new_dataset/train/1800.bmp,1
./new_dataset/train/1801.bmp,1
./new_dataset/train/1802.bmp,1
./new_dataset/train/1803.bmp,1
./new_dataset/train/1804.bmp,0
./new_dataset/train/1805.bmp,1
./new_dataset/train/1806.bmp,0
./new_dataset/train/1807.bmp,1
./new_dataset/train/1808.bmp,1
./new_dataset/train/1809.bmp,0
./new_dataset/train/1810.bmp,1
./new_dataset/train/1811.bmp,0
./new_dataset/train/1812.bmp,0
./new_dataset/train/1813.bmp,1
./new_dataset/train/1814.bmp,1
./new_dataset/train/1815.bmp,1
./new_dataset/train/1816.bmp,1
./new_dataset/train/1817.bmp,1
./new_dataset/train/1818.bmp,1
./new_dataset/train/1819.bmp,1
./new_dataset/train/1820.bmp,1
./new_dataset/train/1821.bmp,1
./new_dataset/train/1822.bmp,0
./new_dataset/train/1823.bmp,1
./new_dataset/train/1824.bmp,0
./new_dataset/train/1825.bmp,1
./new_dataset/train/1826.bmp,0
./new_dataset/train/1827.bmp,0
./new_dataset/train/1828.bmp,0
./new_dataset/train/1829.bmp,1
./new_dataset/train/1830.bmp,1
./new_dataset/train/1831.bmp,1
./new_dataset/train/1832.bmp,1
./new_dataset/train/1833.bmp,0
./new_dataset/train/1834.bmp,1
./new_dataset/train/1835.bmp,1
./new_dataset/train/1836.bmp,1
./new_dataset/train/1837.bmp,1
./new_dataset/train/1838.bmp,1
./new_dataset/train/1839.bmp,1
./new_dataset/train/1840.bmp,1
./new_dataset/train/1841.bmp,1
./new_dataset/train/1842.bmp,1
./new_dataset/train/1843.bmp,1
./new_dataset/train/1844.bmp,0
./new_dataset/train/1845.bmp,0
./new_dataset/train/1846.bmp,1
./new_dataset/train/1847.bmp,0
./new_dataset/train/1848.bmp,1
./new_dataset/train/1849.bmp,1
./new_dataset/train/1850.bmp,0
./new_dataset/train/1851.bmp,0
./new_dataset/train/1852.bmp,1
./new_dataset/train/1853.bmp,1
./new_dataset/train/1854.bmp,1
./new_dataset/train/1855.bmp,1
./new_dataset/train/1856.bmp,1
./new_dataset/train/1857.bmp,0
./new_dataset/train/1858.bmp,1
./new_dataset/train/1859.bmp,0
./new_dataset/train/1860.bmp,1
./new_dataset/train/1861.bmp,1
./new_dataset/train/1862.bmp,1
./new_dataset/train/1863.bmp,1
./new_dataset/train/1864.bmp,1
./new_dataset/train/1865.bmp,1
./new_dataset/train/1866.bmp,0
./new_dataset/train/1867.bmp,1
./new_dataset/train/1868.bmp,1
./new_dataset/train/1869.bmp,1
./new_dataset/train/1870.bmp,1
./new_dataset/train/1871.bmp,0
./new_dataset/train/1872.bmp,0
./new_dataset/train/1873.bmp,0
./new_dataset/train/1874.bmp,1
./new_dataset/train/1875.bmp,1
./new_dataset/train/1876.bmp,1
./new_dataset/train/1877.bmp,1
./new_dataset/train/1878.bmp,1
./new_dataset/train/1879.bmp,1
./new_dataset/train/1880.bmp,1
./new_dataset/train/1881.bmp,1
./new_dataset/train/1882.bmp,1
./new_dataset/train/1883.bmp,1
./new_dataset/train/1884.bmp,0
./new_dataset/train/1885.bmp,1
./new_dataset/train/1886.bmp,1
./new_dataset/train/1887.bmp,0
./new_dataset/train/1888.bmp,0
./new_dataset/train/1889.bmp,0
./new_dataset/train/1890.bmp,1
./new_dataset/train/1891.bmp,1
./new_dataset/train/1892.bmp,1
./new_dataset/train/1893.bmp,0
./new_dataset/train/1894.bmp,1
./new_dataset/train/1895.bmp,1
./new_dataset/train/1896.bmp,1
./new_dataset/train/1897.bmp,1
./new_dataset/train/1898.bmp,1
./new_dataset/train/1899.bmp,1
./new_dataset/train/1900.bmp,1
./new_dataset/train/1901.bmp,1
./new_dataset/train/1902.bmp,1
./new_dataset/train/1903.bmp,0
./new_dataset/train/1904.bmp,0
./new_dataset/train/1905.bmp,0
./new_dataset/train/1906.bmp,0
./new_dataset/train/1907.bmp,0
./new_dataset/train/1908.bmp,1
./new_dataset/train/1909.bmp,1
./new_dataset/train/1910.bmp,0
./new_dataset/train/1911.bmp,1
./new_dataset/train/1912.bmp,0
./new_dataset/train/1913.bmp,1
./new_dataset/train/1914.bmp,1
./new_dataset/train/1915.bmp,0
./new_dataset/train/1916.bmp,0
./new_dataset/train/1917.bmp,1
./new_dataset/train/1918.bmp,0
./new_dataset/train/1919.bmp,1
./new_dataset/train/1920.bmp,1
./new_dataset/train/1921.bmp,1
./new_dataset/train/1922.bmp,0
./new_dataset/train/1923.bmp,1
./new_dataset/train/1924.bmp,0
./new_dataset/train/1925.bmp,0
./new_dataset/train/1926.bmp,1
./new_dataset/train/1927.bmp,0
./new_dataset/train/1928.bmp,1
./new_dataset/train/1929.bmp,1
./new_dataset/train/1930.bmp,1
./new_dataset/train/1931.bmp,1
./new_dataset/train/1932.bmp,0
./new_dataset/train/1933.bmp,1
./new_dataset/train/1934.bmp,0
./new_dataset/train/1935.bmp,1
./new_dataset/train/1936.bmp,1
./new_dataset/train/1937.bmp,1
./new_dataset/train/1938.bmp,1
./new_dataset/train/1939.bmp,1
./new_dataset/train/1940.bmp,1
./new_dataset/train/1941.bmp,1
./new_dataset/train/1942.bmp,0
./new_dataset/train/1943.bmp,0
./new_dataset/train/1944.bmp,0
./new_dataset/train/1945.bmp,0
./new_dataset/train/1946.bmp,0
./new_dataset/train/1947.bmp,0
./new_dataset/train/1948.bmp,0
./new_dataset/train/1949.bmp,1
./new_dataset/train/1950.bmp,0
./new_dataset/train/1951.bmp,1
./new_dataset/train/1952.bmp,1
./new_dataset/train/1953.bmp,0
./new_dataset/train/1954.bmp,0
./new_dataset/train/1955.bmp,1
./new_dataset/train/1956.bmp,0
./new_dataset/train/1957.bmp,1
./new_dataset/train/1958.bmp,0
./new_dataset/train/1959.bmp,1
./new_dataset/train/1960.bmp,0
./new_dataset/train/1961.bmp,1
./new_dataset/train/1962.bmp,1
./new_dataset/train/1963.bmp,1
./new_dataset/train/1964.bmp,0
./new_dataset/train/1965.bmp,1
./new_dataset/train/1966.bmp,0
./new_dataset/train/1967.bmp,0
./new_dataset/train/1968.bmp,1
./new_dataset/train/1969.bmp,1
./new_dataset/train/1970.bmp,1
./new_dataset/train/1971.bmp,1
./new_dataset/train/1972.bmp,0
./new_dataset/train/1973.bmp,0
./new_dataset/train/1974.bmp,0
./new_dataset/train/1975.bmp,0
./new_dataset/train/1976.bmp,0
./new_dataset/train/1977.bmp,0
./new_dataset/train/1978.bmp,0
./new_dataset/train/1979.bmp,0
./new_dataset/train/1980.bmp,0
./new_dataset/train/1981.bmp,0
./new_dataset/train/1982.bmp,0
./new_dataset/train/1983.bmp,0
./new_dataset/train/1984.bmp,1
./new_dataset/train/1985.bmp,1
./new_dataset/train/1986.bmp,0
./new_dataset/train/1987.bmp,1
./new_dataset/train/1988.bmp,0
./new_dataset/train/1989.bmp,1
./new_dataset/train/1990.bmp,0
./new_dataset/train/1991.bmp,0
./new_dataset/train/1992.bmp,0
./new_dataset/train/1993.bmp,1
./new_dataset/train/1994.bmp,1
./new_dataset/train/1995.bmp,1
./new_dataset/train/1996.bmp,1
./new_dataset/train/1997.bmp,1
./new_dataset/train/1998.bmp,0
./new_dataset/train/1999.bmp,0
./new_dataset/train/2000.bmp,0
./new_dataset/train/2001.bmp,1
./new_dataset/train/2002.bmp,1
./new_dataset/train/2003.bmp,1
./new_dataset/train/2004.bmp,1
./new_dataset/train/2005.bmp,1
./new_dataset/train/2006.bmp,1
./new_dataset/train/2007.bmp,0
./new_dataset/train/2008.bmp,1
./new_dataset/train/2009.bmp,1
./new_dataset/train/2010.bmp,1
./new_dataset/train/2011.bmp,0
./new_dataset/train/2012.bmp,1
./new_dataset/train/2013.bmp,1
./new_dataset/train/2014.bmp,0
./new_dataset/train/2015.bmp,1
./new_dataset/train/2016.bmp,1
./new_dataset/train/2017.bmp,1
./new_dataset/train/2018.bmp,1
./new_dataset/train/2019.bmp,1
./new_dataset/train/2020.bmp,0
./new_dataset/train/2021.bmp,1
./new_dataset/train/2022.bmp,0
./new_dataset/train/2023.bmp,1
./new_dataset/train/2024.bmp,1
./new_dataset/train/2025.bmp,0
./new_dataset/train/2026.bmp,1
./new_dataset/train/2027.bmp,0
./new_dataset/train/2028.bmp,1
./new_dataset/train/2029.bmp,1
./new_dataset/train/2030.bmp,0
./new_dataset/train/2031.bmp,0
./new_dataset/train/2032.bmp,0
./new_dataset/train/2033.bmp,1
./new_dataset/train/2034.bmp,1
./new_dataset/train/2035.bmp,0
./new_dataset/train/2036.bmp,0
./new_dataset/train/2037.bmp,1
./new_dataset/train/2038.bmp,1
./new_dataset/train/2039.bmp,1
./new_dataset/train/2040.bmp,1
./new_dataset/train/2041.bmp,0
./new_dataset/train/2042.bmp,1
./new_dataset/train/2043.bmp,0
./new_dataset/train/2044.bmp,0
./new_dataset/train/2045.bmp,1
./new_dataset/train/2046.bmp,0
./new_dataset/train/2047.bmp,0
./new_dataset/train/2048.bmp,1
./new_dataset/train/2049.bmp,1
./new_dataset/train/2050.bmp,1
./new_dataset/train/2051.bmp,1
./new_dataset/train/2052.bmp,0
./new_dataset/train/2053.bmp,0
./new_dataset/train/2054.bmp,1
./new_dataset/train/2055.bmp,1
./new_dataset/train/2056.bmp,1
./new_dataset/train/2057.bmp,0
./new_dataset/train/2058.bmp,1
./new_dataset/train/2059.bmp,1
./new_dataset/train/2060.bmp,0
./new_dataset/train/2061.bmp,0
./new_dataset/train/2062.bmp,0
./new_dataset/train/2063.bmp,1
./new_dataset/train/2064.bmp,1
./new_dataset/train/2065.bmp,1
./new_dataset/train/2066.bmp,1
./new_dataset/train/2067.bmp,0
./new_dataset/train/2068.bmp,1
./new_dataset/train/2069.bmp,1
./new_dataset/train/2070.bmp,0
./new_dataset/train/2071.bmp,1
./new_dataset/train/2072.bmp,0
./new_dataset/train/2073.bmp,1
./new_dataset/train/2074.bmp,1
./new_dataset/train/2075.bmp,1
./new_dataset/train/2076.bmp,1
./new_dataset/train/2077.bmp,1
./new_dataset/train/2078.bmp,0
./new_dataset/train/2079.bmp,1
./new_dataset/train/2080.bmp,0
./new_dataset/train/2081.bmp,0
./new_dataset/train/2082.bmp,1
./new_dataset/train/2083.bmp,1
./new_dataset/train/2084.bmp,0
./new_dataset/train/2085.bmp,1
./new_dataset/train/2086.bmp,1
./new_dataset/train/2087.bmp,0
./new_dataset/train/2088.bmp,1
./new_dataset/train/2089.bmp,1
./new_dataset/train/2090.bmp,1
./new_dataset/train/2091.bmp,1
./new_dataset/train/2092.bmp,1
./new_dataset/train/2093.bmp,1
./new_dataset/train/2094.bmp,0
./new_dataset/train/2095.bmp,1
./new_dataset/train/2096.bmp,1
./new_dataset/train/2097.bmp,1
./new_dataset/train/2098.bmp,1
./new_dataset/train/2099.bmp,0
./new_dataset/train/2100.bmp,0
./new_dataset/train/2101.bmp,0
./new_dataset/train/2102.bmp,1
./new_dataset/train/2103.bmp,1
./new_dataset/train/2104.bmp,0
./new_dataset/train/2105.bmp,0
./new_dataset/train/2106.bmp,1
./new_dataset/train/2107.bmp,1
./new_dataset/train/2108.bmp,1
./new_dataset/train/2109.bmp,1
./new_dataset/train/2110.bmp,1
./new_dataset/train/2111.bmp,0
./new_dataset/train/2112.bmp,0
./new_dataset/train/2113.bmp,1
./new_dataset/train/2114.bmp,1
./new_dataset/train/2115.bmp,0
./new_dataset/train/2116.bmp,1
./new_dataset/train/2117.bmp,0
./new_dataset/train/2118.bmp,1
./new_dataset/train/2119.bmp,1
./new_dataset/train/2120.bmp,1
./new_dataset/train/2121.bmp,0
./new_dataset/train/2122.bmp,1
./new_dataset/train/2123.bmp,1
./new_dataset/train/2124.bmp,1
./new_dataset/train/2125.bmp,0
./new_dataset/train/2126.bmp,1
./new_dataset/train/2127.bmp,1
./new_dataset/train/2128.bmp,1
./new_dataset/train/2129.bmp,1
./new_dataset/train/2130.bmp,1
./new_dataset/train/2131.bmp,0
./new_dataset/train/2132.bmp,0
./new_dataset/train/2133.bmp,1
./new_dataset/train/2134.bmp,1
./new_dataset/train/2135.bmp,1
./new_dataset/train/2136.bmp,1
./new_dataset/train/2137.bmp,1
./new_dataset/train/2138.bmp,0
./new_dataset/train/2139.bmp,0
./new_dataset/train/2140.bmp,1
./new_dataset/train/2141.bmp,1
./new_dataset/train/2142.bmp,1
./new_dataset/train/2143.bmp,1
./new_dataset/train/2144.bmp,1
./new_dataset/train/2145.bmp,0
./new_dataset/train/2146.bmp,1
./new_dataset/train/2147.bmp,0
./new_dataset/train/2148.bmp,0
./new_dataset/train/2149.bmp,1
./new_dataset/train/2150.bmp,0
./new_dataset/train/2151.bmp,1
./new_dataset/train/2152.bmp,1
./new_dataset/train/2153.bmp,1
./new_dataset/train/2154.bmp,1
./new_dataset/train/2155.bmp,1
./new_dataset/train/2156.bmp,0
./new_dataset/train/2157.bmp,0
./new_dataset/train/2158.bmp,1
./new_dataset/train/2159.bmp,0
./new_dataset/train/2160.bmp,1
./new_dataset/train/2161.bmp,1
./new_dataset/train/2162.bmp,0
./new_dataset/train/2163.bmp,1
./new_dataset/train/2164.bmp,1
./new_dataset/train/2165.bmp,1
./new_dataset/train/2166.bmp,1
./new_dataset/train/2167.bmp,0
./new_dataset/train/2168.bmp,0
./new_dataset/train/2169.bmp,1
./new_dataset/train/2170.bmp,1
./new_dataset/train/2171.bmp,1
./new_dataset/train/2172.bmp,0
./new_dataset/train/2173.bmp,0
./new_dataset/train/2174.bmp,1
./new_dataset/train/2175.bmp,1
./new_dataset/train/2176.bmp,1
./new_dataset/train/2177.bmp,1
./new_dataset/train/2178.bmp,1
./new_dataset/train/2179.bmp,1
./new_dataset/train/2180.bmp,1
./new_dataset/train/2181.bmp,1
./new_dataset/train/2182.bmp,1
./new_dataset/train/2183.bmp,1
./new_dataset/train/2184.bmp,0
./new_dataset/train/2185.bmp,1
./new_dataset/train/2186.bmp,1
./new_dataset/train/2187.bmp,1
./new_dataset/train/2188.bmp,1
./new_dataset/train/2189.bmp,1
./new_dataset/train/2190.bmp,1
./new_dataset/train/2191.bmp,1
./new_dataset/train/2192.bmp,1
./new_dataset/train/2193.bmp,0
./new_dataset/train/2194.bmp,1
./new_dataset/train/2195.bmp,1
./new_dataset/train/2196.bmp,1
./new_dataset/train/2197.bmp,1
./new_dataset/train/2198.bmp,1
./new_dataset/train/2199.bmp,0
./new_dataset/train/2200.bmp,1
./new_dataset/train/2201.bmp,1
./new_dataset/train/2202.bmp,0
./new_dataset/train/2203.bmp,1
./new_dataset/train/2204.bmp,1
./new_dataset/train/2205.bmp,1
./new_dataset/train/2206.bmp,1
./new_dataset/train/2207.bmp,1
./new_dataset/train/2208.bmp,1
./new_dataset/train/2209.bmp,1
./new_dataset/train/2210.bmp,1
./new_dataset/train/2211.bmp,1
./new_dataset/train/2212.bmp,1
./new_dataset/train/2213.bmp,1
./new_dataset/train/2214.bmp,1
./new_dataset/train/2215.bmp,1
./new_dataset/train/2216.bmp,1
./new_dataset/train/2217.bmp,1
./new_dataset/train/2218.bmp,0
./new_dataset/train/2219.bmp,0
./new_dataset/train/2220.bmp,1
./new_dataset/train/2221.bmp,0
./new_dataset/train/2222.bmp,1
./new_dataset/train/2223.bmp,1
./new_dataset/train/2224.bmp,1
./new_dataset/train/2225.bmp,1
./new_dataset/train/2226.bmp,1
./new_dataset/train/2227.bmp,0
./new_dataset/train/2228.bmp,0
./new_dataset/train/2229.bmp,0
./new_dataset/train/2230.bmp,1
./new_dataset/train/2231.bmp,0
./new_dataset/train/2232.bmp,0
./new_dataset/train/2233.bmp,0
./new_dataset/train/2234.bmp,1
./new_dataset/train/2235.bmp,1
./new_dataset/train/2236.bmp,1
./new_dataset/train/2237.bmp,1
./new_dataset/train/2238.bmp,1
./new_dataset/train/2239.bmp,0
./new_dataset/train/2240.bmp,1
./new_dataset/train/2241.bmp,1
./new_dataset/train/2242.bmp,1
./new_dataset/train/2243.bmp,0
./new_dataset/train/2244.bmp,1
./new_dataset/train/2245.bmp,0
./new_dataset/train/2246.bmp,0
./new_dataset/train/2247.bmp,1
./new_dataset/train/2248.bmp,1
./new_dataset/train/2249.bmp,1
./new_dataset/train/2250.bmp,0
./new_dataset/train/2251.bmp,1
./new_dataset/train/2252.bmp,1
./new_dataset/train/2253.bmp,1
./new_dataset/train/2254.bmp,0
./new_dataset/train/2255.bmp,1
./new_dataset/train/2256.bmp,0
./new_dataset/train/2257.bmp,0
./new_dataset/train/2258.bmp,1
./new_dataset/train/2259.bmp,0
./new_dataset/train/2260.bmp,0
./new_dataset/train/2261.bmp,0
./new_dataset/train/2262.bmp,0
./new_dataset/train/2263.bmp,1
./new_dataset/train/2264.bmp,1
./new_dataset/train/2265.bmp,0
./new_dataset/train/2266.bmp,1
./new_dataset/train/2267.bmp,0
./new_dataset/train/2268.bmp,1
./new_dataset/train/2269.bmp,0
./new_dataset/train/2270.bmp,1
./new_dataset/train/2271.bmp,1
./new_dataset/train/2272.bmp,0
./new_dataset/train/2273.bmp,1
./new_dataset/train/2274.bmp,1
./new_dataset/train/2275.bmp,0
./new_dataset/train/2276.bmp,0
./new_dataset/train/2277.bmp,1
./new_dataset/train/2278.bmp,1
./new_dataset/train/2279.bmp,1
./new_dataset/train/2280.bmp,1
./new_dataset/train/2281.bmp,1
./new_dataset/train/2282.bmp,1
./new_dataset/train/2283.bmp,1
./new_dataset/train/2284.bmp,1
./new_dataset/train/2285.bmp,1
./new_dataset/train/2286.bmp,0
./new_dataset/train/2287.bmp,1
./new_dataset/train/2288.bmp,0
./new_dataset/train/2289.bmp,1
./new_dataset/train/2290.bmp,0
./new_dataset/train/2291.bmp,1
./new_dataset/train/2292.bmp,1
./new_dataset/train/2293.bmp,1
./new_dataset/train/2294.bmp,1
./new_dataset/train/2295.bmp,1
./new_dataset/train/2296.bmp,1
./new_dataset/train/2297.bmp,1
./new_dataset/train/2298.bmp,0
./new_dataset/train/2299.bmp,0
./new_dataset/train/2300.bmp,0
./new_dataset/train/2301.bmp,0
./new_dataset/train/2302.bmp,1
./new_dataset/train/2303.bmp,1
./new_dataset/train/2304.bmp,0
./new_dataset/train/2305.bmp,0
./new_dataset/train/2306.bmp,0
./new_dataset/train/2307.bmp,1
./new_dataset/train/2308.bmp,1
./new_dataset/train/2309.bmp,0
./new_dataset/train/2310.bmp,0
./new_dataset/train/2311.bmp,1
./new_dataset/train/2312.bmp,0
./new_dataset/train/2313.bmp,1
./new_dataset/train/2314.bmp,1
./new_dataset/train/2315.bmp,0
./new_dataset/train/2316.bmp,1
./new_dataset/train/2317.bmp,0
./new_dataset/train/2318.bmp,1
./new_dataset/train/2319.bmp,1
./new_dataset/train/2320.bmp,1
./new_dataset/train/2321.bmp,1
./new_dataset/train/2322.bmp,0
./new_dataset/train/2323.bmp,0
./new_dataset/train/2324.bmp,1
./new_dataset/train/2325.bmp,1
./new_dataset/train/2326.bmp,1
./new_dataset/train/2327.bmp,0
./new_dataset/train/2328.bmp,1
./new_dataset/train/2329.bmp,0
./new_dataset/train/2330.bmp,1
./new_dataset/train/2331.bmp,1
./new_dataset/train/2332.bmp,1
./new_dataset/train/2333.bmp,1
./new_dataset/train/2334.bmp,1
./new_dataset/train/2335.bmp,1
./new_dataset/train/2336.bmp,0
./new_dataset/train/2337.bmp,1
./new_dataset/train/2338.bmp,1
./new_dataset/train/2339.bmp,1
./new_dataset/train/2340.bmp,1
./new_dataset/train/2341.bmp,1
./new_dataset/train/2342.bmp,1
./new_dataset/train/2343.bmp,0
./new_dataset/train/2344.bmp,1
./new_dataset/train/2345.bmp,0
./new_dataset/train/2346.bmp,0
./new_dataset/train/2347.bmp,1
./new_dataset/train/2348.bmp,1
./new_dataset/train/2349.bmp,1
./new_dataset/train/2350.bmp,0
./new_dataset/train/2351.bmp,1
./new_dataset/train/2352.bmp,1
./new_dataset/train/2353.bmp,1
./new_dataset/train/2354.bmp,1
./new_dataset/train/2355.bmp,0
./new_dataset/train/2356.bmp,1
./new_dataset/train/2357.bmp,0
./new_dataset/train/2358.bmp,1
./new_dataset/train/2359.bmp,1
./new_dataset/train/2360.bmp,1
./new_dataset/train/2361.bmp,0
./new_dataset/train/2362.bmp,1
./new_dataset/train/2363.bmp,1
./new_dataset/train/2364.bmp,0
./new_dataset/train/2365.bmp,1
./new_dataset/train/2366.bmp,1
./new_dataset/train/2367.bmp,1
./new_dataset/train/2368.bmp,0
./new_dataset/train/2369.bmp,0
./new_dataset/train/2370.bmp,1
./new_dataset/train/2371.bmp,1
./new_dataset/train/2372.bmp,1
./new_dataset/train/2373.bmp,1
./new_dataset/train/2374.bmp,1
./new_dataset/train/2375.bmp,0
./new_dataset/train/2376.bmp,1
./new_dataset/train/2377.bmp,1
./new_dataset/train/2378.bmp,1
./new_dataset/train/2379.bmp,1
./new_dataset/train/2380.bmp,1
./new_dataset/train/2381.bmp,1
./new_dataset/train/2382.bmp,1
./new_dataset/train/2383.bmp,0
./new_dataset/train/2384.bmp,0
./new_dataset/train/2385.bmp,0
./new_dataset/train/2386.bmp,1
./new_dataset/train/2387.bmp,1
./new_dataset/train/2388.bmp,1
./new_dataset/train/2389.bmp,1
./new_dataset/train/2390.bmp,1
./new_dataset/train/2391.bmp,1
./new_dataset/train/2392.bmp,1
./new_dataset/train/2393.bmp,0
./new_dataset/train/2394.bmp,0
./new_dataset/train/2395.bmp,1
./new_dataset/train/2396.bmp,0
./new_dataset/train/2397.bmp,1
./new_dataset/train/2398.bmp,0
./new_dataset/train/2399.bmp,1
./new_dataset/train/2400.bmp,0
./new_dataset/train/2401.bmp,0
./new_dataset/train/2402.bmp,1
./new_dataset/train/2403.bmp,1
./new_dataset/train/2404.bmp,1
./new_dataset/train/2405.bmp,1
./new_dataset/train/2406.bmp,0
./new_dataset/train/2407.bmp,1
./new_dataset/train/2408.bmp,0
./new_dataset/train/2409.bmp,0
./new_dataset/train/2410.bmp,0
./new_dataset/train/2411.bmp,1
./new_dataset/train/2412.bmp,1
./new_dataset/train/2413.bmp,1
./new_dataset/train/2414.bmp,1
./new_dataset/train/2415.bmp,1
./new_dataset/train/2416.bmp,0
./new_dataset/train/2417.bmp,1
./new_dataset/train/2418.bmp,0
./new_dataset/train/2419.bmp,0
./new_dataset/train/2420.bmp,0
./new_dataset/train/2421.bmp,1
./new_dataset/train/2422.bmp,1
./new_dataset/train/2423.bmp,1
./new_dataset/train/2424.bmp,0
./new_dataset/train/2425.bmp,1
./new_dataset/train/2426.bmp,0
./new_dataset/train/2427.bmp,1
./new_dataset/train/2428.bmp,1
./new_dataset/train/2429.bmp,1
./new_dataset/train/2430.bmp,1
./new_dataset/train/2431.bmp,1
./new_dataset/train/2432.bmp,1
./new_dataset/train/2433.bmp,1
./new_dataset/train/2434.bmp,1
./new_dataset/train/2435.bmp,0
./new_dataset/train/2436.bmp,1
./new_dataset/train/2437.bmp,0
./new_dataset/train/2438.bmp,1
